date Thu Jul 31 03:38:21.727 PM 2025
base hex  timestamps absolute
internal events logged
Begin Triggerblock Thu Jul 31 03:38:21.742 PM 2025
 0.000000 Start of measurement
 0.000000 CANFD   1 Tx        716                                   1 0 8  8 03 22 F1 DD 00 00 00 00        0    0     3000        0        0        0        0        0
 0.020415 CANFD   1 Rx        71E                                   1 0 8  8 10 0B 62 F1 DD 30 31 2E        0    0     3000        0        0        0        0        0
 0.027395 CANFD   1 Tx        716                                   1 0 8  8 30 08 64 00 00 00 00 00        0    0     3000        0        0        0        0        0
 0.030325 CANFD   1 Rx        71E                                   1 0 8  8 21 30 30 2E 30 31 AA AA        0    0     3000        0        0        0        0        0
 0.142433 CANFD   1 Tx        716                                   1 0 8  8 03 22 F1 00 00 00 00 00        0    0     3000        0        0        0        0        0
 77.480649 1  ErrorFrame
 77.480658 1  ErrorFrame
 77.480667 1  ErrorFrame
 77.480677 1  ErrorFrame
 77.480686 1  ErrorFrame
 77.480695 1  ErrorFrame
 77.480706 1  ErrorFrame
 77.480720 1  ErrorFrame
 77.480730 1  ErrorFrame
 77.480740 1  ErrorFrame
 77.480749 1  ErrorFrame
 77.480759 1  ErrorFrame
 77.480771 1  ErrorFrame
 77.480780 1  ErrorFrame
 77.480789 1  ErrorFrame
 77.480798 1  ErrorFrame
 78.501447 1  ErrorFrame
 79.551593 1  ErrorFrame
 79.551694 1  ErrorFrame
 79.551708 1  ErrorFrame
 79.551722 1  ErrorFrame
 79.551733 1  ErrorFrame
 79.551747 1  ErrorFrame
 79.553084 1  ErrorFrame
 79.553110 1  ErrorFrame
 79.553123 1  ErrorFrame
 79.553136 1  ErrorFrame
 79.553148 1  ErrorFrame
 79.553160 1  ErrorFrame
 79.553174 1  ErrorFrame
 79.553185 1  ErrorFrame
 79.553200 1  ErrorFrame
 79.553212 1  ErrorFrame
 79.553223 1  ErrorFrame
 79.553735 1  ErrorFrame
 79.553758 1  ErrorFrame
 80.581434 1  ErrorFrame
 81.618879 1  ErrorFrame
 81.618948 1  ErrorFrame
 81.618959 1  ErrorFrame
 81.618968 1  ErrorFrame
 81.620126 1  ErrorFrame
 81.620153 1  ErrorFrame
 81.620162 1  ErrorFrame
 81.620170 1  ErrorFrame
 81.620179 1  ErrorFrame
 81.620187 1  ErrorFrame
 81.620195 1  ErrorFrame
 81.620206 1  ErrorFrame
 81.620214 1  ErrorFrame
 81.620222 1  ErrorFrame
 81.620229 1  ErrorFrame
 81.620237 1  ErrorFrame
 81.621089 1  ErrorFrame
 81.621106 1  ErrorFrame
 81.621116 1  ErrorFrame
 81.621125 1  ErrorFrame
 81.621133 1  ErrorFrame
 81.621141 1  ErrorFrame
 81.621150 1  ErrorFrame
 81.621158 1  ErrorFrame
 82.629429 1  ErrorFrame
 83.679912 1  ErrorFrame
 83.680043 1  ErrorFrame
 83.680060 1  ErrorFrame
 83.680074 1  ErrorFrame
 83.680087 1  ErrorFrame
 83.680102 1  ErrorFrame
 83.680116 1  ErrorFrame
 83.680130 1  ErrorFrame
 83.680145 1  ErrorFrame
 83.680160 1  ErrorFrame
 83.680174 1  ErrorFrame
 83.680187 1  ErrorFrame
 83.680200 1  ErrorFrame
 83.681461 1  ErrorFrame
 83.681519 1  ErrorFrame
 83.681534 1  ErrorFrame
 83.681554 1  ErrorFrame
 83.681568 1  ErrorFrame
 84.709453 1  ErrorFrame
 85.746096 1  ErrorFrame
 85.746148 1  ErrorFrame
 85.746156 1  ErrorFrame
 85.746164 1  ErrorFrame
 85.746724 1  ErrorFrame
 85.746739 1  ErrorFrame
 85.746746 1  ErrorFrame
 85.746753 1  ErrorFrame
 85.746759 1  ErrorFrame
 85.746772 1  ErrorFrame
 85.746779 1  ErrorFrame
 85.746788 1  ErrorFrame
 85.747170 1  ErrorFrame
 85.747184 1  ErrorFrame
 85.747190 1  ErrorFrame
 85.747197 1  ErrorFrame
 85.747203 1  ErrorFrame
 85.747535 1  ErrorFrame
 85.747548 1  ErrorFrame
 85.747556 1  ErrorFrame
 85.747563 1  ErrorFrame
 85.747821 1  ErrorFrame
 85.747832 1  ErrorFrame
 85.747839 1  ErrorFrame
 85.748006 1  ErrorFrame
 85.748019 1  ErrorFrame
 85.748276 1  ErrorFrame
 85.748287 1  ErrorFrame
 85.748294 1  ErrorFrame
 85.748587 1  ErrorFrame
 85.748600 1  ErrorFrame
 86.757421 1  ErrorFrame
 89.796105 1  ErrorFrame
 89.796204 1  ErrorFrame
 89.796219 1  ErrorFrame
 89.796234 1  ErrorFrame
 89.796248 1  ErrorFrame
 89.796264 1  ErrorFrame
 89.796278 1  ErrorFrame
 89.796293 1  ErrorFrame
 89.796307 1  ErrorFrame
 89.796318 1  ErrorFrame
 89.796329 1  ErrorFrame
 89.796340 1  ErrorFrame
 89.797589 1  ErrorFrame
 89.797645 1  ErrorFrame
 89.797657 1  ErrorFrame
 89.797678 1  ErrorFrame
 89.797689 1  ErrorFrame
 89.797700 1  ErrorFrame
 90.821407 1  ErrorFrame
 91.862439 1  ErrorFrame
 91.862485 1  ErrorFrame
 91.862495 1  ErrorFrame
 91.862632 1  ErrorFrame
 91.863577 1  ErrorFrame
 91.863592 1  ErrorFrame
 91.863599 1  ErrorFrame
 91.863606 1  ErrorFrame
 91.863611 1  ErrorFrame
 91.863620 1  ErrorFrame
 91.863626 1  ErrorFrame
 91.863636 1  ErrorFrame
 91.863643 1  ErrorFrame
 91.863651 1  ErrorFrame
 91.863657 1  ErrorFrame
 91.863665 1  ErrorFrame
 91.863672 1  ErrorFrame
 91.863680 1  ErrorFrame
 91.864137 1  ErrorFrame
 91.864147 1  ErrorFrame
 91.864154 1  ErrorFrame
 91.864161 1  ErrorFrame
 91.864170 1  ErrorFrame
 91.864303 1  ErrorFrame
 91.864606 1  ErrorFrame
 91.864619 1  ErrorFrame
 91.864635 1  ErrorFrame
 91.864956 1  ErrorFrame
 91.864969 1  ErrorFrame
 92.869411 1  ErrorFrame
 93.959289 1  ErrorFrame
 93.959371 1  ErrorFrame
 93.959382 1  ErrorFrame
 93.959393 1  ErrorFrame
 93.959409 1  ErrorFrame
 93.959424 1  ErrorFrame
 93.959440 1  ErrorFrame
 93.959485 1  ErrorFrame
 93.960856 1  ErrorFrame
 93.960901 1  ErrorFrame
 93.960908 1  ErrorFrame
 93.960915 1  ErrorFrame
 93.960922 1  ErrorFrame
 93.960927 1  ErrorFrame
 94.981436 1  ErrorFrame
 96.060157 1  ErrorFrame
 96.060287 1  ErrorFrame
 96.060306 1  ErrorFrame
 96.060324 1  ErrorFrame
 96.060339 1  ErrorFrame
 96.060355 1  ErrorFrame
 96.060372 1  ErrorFrame
 96.060388 1  ErrorFrame
 96.060404 1  ErrorFrame
 96.060422 1  ErrorFrame
 96.060437 1  ErrorFrame
 96.060451 1  ErrorFrame
 96.060465 1  ErrorFrame
 96.060478 1  ErrorFrame
 96.060492 1  ErrorFrame
 96.060503 1  ErrorFrame
 96.060518 1  ErrorFrame
 96.060555 1  ErrorFrame
 96.060571 1  ErrorFrame
 96.060584 1  ErrorFrame
 96.060596 1  ErrorFrame
 96.060612 1  ErrorFrame
 97.061392 1  ErrorFrame
 98.134704 1  ErrorFrame
 98.134846 1  ErrorFrame
 98.135198 1  ErrorFrame
 98.135208 1  ErrorFrame
 98.135216 1  ErrorFrame
 98.135224 1  ErrorFrame
 98.135230 1  ErrorFrame
 98.135330 1  ErrorFrame
 98.135904 1  ErrorFrame
 98.135917 1  ErrorFrame
 98.135925 1  ErrorFrame
 98.135931 1  ErrorFrame
 98.135940 1  ErrorFrame
 98.135948 1  ErrorFrame
 98.135955 1  ErrorFrame
 98.135961 1  ErrorFrame
 98.135969 1  ErrorFrame
 98.136081 1  ErrorFrame
 98.136266 1  ErrorFrame
 98.136276 1  ErrorFrame
 98.136453 1  ErrorFrame
 98.136462 1  ErrorFrame
 98.136559 1  ErrorFrame
 98.136740 1  ErrorFrame
 98.136751 1  ErrorFrame
 98.136928 1  ErrorFrame
 98.136937 1  ErrorFrame
 98.137334 1  ErrorFrame
 98.137380 1  ErrorFrame
 98.137387 1  ErrorFrame
 98.137393 1  ErrorFrame
 99.141407 1  ErrorFrame
 100.229664 1  ErrorFrame
 100.229747 1  ErrorFrame
 100.229762 1  ErrorFrame
 100.229771 1  ErrorFrame
 100.229779 1  ErrorFrame
 100.229786 1  ErrorFrame
 100.229796 1  ErrorFrame
 100.229808 1  ErrorFrame
 100.229815 1  ErrorFrame
 100.229826 1  ErrorFrame
 100.229834 1  ErrorFrame
 100.229841 1  ErrorFrame
 100.229852 1  ErrorFrame
 100.229858 1  ErrorFrame
 100.229866 1  ErrorFrame
 100.230685 1  ErrorFrame
 100.230713 1  ErrorFrame
 100.230720 1  ErrorFrame
 100.230729 1  ErrorFrame
 100.230735 1  ErrorFrame
 100.230742 1  ErrorFrame
 100.230750 1  ErrorFrame
 100.230759 1  ErrorFrame
 100.231564 1  ErrorFrame
 100.231660 1  ErrorFrame
 101.253463 1  ErrorFrame
 102.345094 1  ErrorFrame
 102.345175 1  ErrorFrame
 102.345187 1  ErrorFrame
 102.345198 1  ErrorFrame
 102.345208 1  ErrorFrame
 102.345217 1  ErrorFrame
 102.345797 1  ErrorFrame
 102.345824 1  ErrorFrame
 102.345840 1  ErrorFrame
 102.345852 1  ErrorFrame
 102.345861 1  ErrorFrame
 102.346251 1  ErrorFrame
 102.346270 1  ErrorFrame
 102.346531 1  ErrorFrame
 102.346546 1  ErrorFrame
 102.347302 1  ErrorFrame
 102.347335 1  ErrorFrame
 102.347348 1  ErrorFrame
 102.347360 1  ErrorFrame
 102.347370 1  ErrorFrame
 103.365445 1  ErrorFrame
 104.458834 1  ErrorFrame
 104.458920 1  ErrorFrame
 104.458935 1  ErrorFrame
 104.458952 1  ErrorFrame
 104.458964 1  ErrorFrame
 104.458975 1  ErrorFrame
 104.458987 1  ErrorFrame
 104.458998 1  ErrorFrame
 104.459008 1  ErrorFrame
 104.459019 1  ErrorFrame
 104.459031 1  ErrorFrame
 104.460346 1  ErrorFrame
 104.460385 1  ErrorFrame
 104.460397 1  ErrorFrame
 104.460408 1  ErrorFrame
 104.460419 1  ErrorFrame
 104.460431 1  ErrorFrame
 104.460441 1  ErrorFrame
 104.460452 1  ErrorFrame
 104.460464 1  ErrorFrame
 105.477399 1  ErrorFrame
 106.561797 1  ErrorFrame
 106.562980 1  ErrorFrame
 106.563002 1  ErrorFrame
 106.563010 1  ErrorFrame
 106.563017 1  ErrorFrame
 106.563025 1  ErrorFrame
 106.563032 1  ErrorFrame
 106.563039 1  ErrorFrame
 106.563046 1  ErrorFrame
 106.563054 1  ErrorFrame
 106.563068 1  ErrorFrame
 106.563075 1  ErrorFrame
 106.563083 1  ErrorFrame
 106.563090 1  ErrorFrame
 106.563097 1  ErrorFrame
 106.563104 1  ErrorFrame
 106.563113 1  ErrorFrame
 106.563120 1  ErrorFrame
 106.563252 1  ErrorFrame
 106.563445 1  ErrorFrame
 106.563459 1  ErrorFrame
 106.563834 1  ErrorFrame
 106.563847 1  ErrorFrame
 106.563855 1  ErrorFrame
 106.563862 1  ErrorFrame
 106.564114 1  ErrorFrame
 106.564127 1  ErrorFrame
 106.564410 1  ErrorFrame
 106.564425 1  ErrorFrame
 107.589412 1  ErrorFrame
 108.658828 1  ErrorFrame
 108.658910 1  ErrorFrame
 108.658921 1  ErrorFrame
 108.658929 1  ErrorFrame
 108.658938 1  ErrorFrame
 108.658946 1  ErrorFrame
 108.658955 1  ErrorFrame
 108.658962 1  ErrorFrame
 108.658968 1  ErrorFrame
 108.658974 1  ErrorFrame
 108.658986 1  ErrorFrame
 108.658994 1  ErrorFrame
 108.659000 1  ErrorFrame
 108.660959 1  ErrorFrame
 108.661055 1  ErrorFrame
 108.661064 1  ErrorFrame
 108.661074 1  ErrorFrame
 108.661083 1  ErrorFrame
 108.661093 1  ErrorFrame
 108.661106 1  ErrorFrame
 108.661117 1  ErrorFrame
 108.661127 1  ErrorFrame
 108.661138 1  ErrorFrame
 108.661170 1  ErrorFrame
 108.661180 1  ErrorFrame
 108.661189 1  ErrorFrame
 108.661199 1  ErrorFrame
 109.669845 1  ErrorFrame
 110.770593 1  ErrorFrame
 110.770653 1  ErrorFrame
 110.770667 1  ErrorFrame
 110.770684 1  ErrorFrame
 110.770696 1  ErrorFrame
 110.770707 1  ErrorFrame
 110.770720 1  ErrorFrame
 110.770731 1  ErrorFrame
 110.770741 1  ErrorFrame
 110.770753 1  ErrorFrame
 110.770765 1  ErrorFrame
 110.770775 1  ErrorFrame
 110.770785 1  ErrorFrame
 110.770795 1  ErrorFrame
 110.770805 1  ErrorFrame
 110.771770 1  ErrorFrame
 110.771802 1  ErrorFrame
 110.771816 1  ErrorFrame
 110.771827 1  ErrorFrame
 110.771838 1  ErrorFrame
 110.771857 1  ErrorFrame
 111.781399 1  ErrorFrame
 112.848312 1  ErrorFrame
 112.848350 1  ErrorFrame
 112.848360 1  ErrorFrame
 112.848368 1  ErrorFrame
 112.848376 1  ErrorFrame
 112.848383 1  ErrorFrame
 112.849139 1  ErrorFrame
 112.849149 1  ErrorFrame
 112.849155 1  ErrorFrame
 112.849162 1  ErrorFrame
 112.849168 1  ErrorFrame
 112.849174 1  ErrorFrame
 112.849183 1  ErrorFrame
 112.849189 1  ErrorFrame
 112.849196 1  ErrorFrame
 112.849203 1  ErrorFrame
 112.849211 1  ErrorFrame
 112.849217 1  ErrorFrame
 112.849317 1  ErrorFrame
 112.849621 1  ErrorFrame
 112.849631 1  ErrorFrame
 112.849638 1  ErrorFrame
 112.849973 1  ErrorFrame
 112.849985 1  ErrorFrame
 112.849997 1  ErrorFrame
 112.850183 1  ErrorFrame
 112.850192 1  ErrorFrame
 112.850580 1  ErrorFrame
 112.850588 1  ErrorFrame
 112.850594 1  ErrorFrame
 112.850600 1  ErrorFrame
 113.861403 1  ErrorFrame
 114.930928 1  ErrorFrame
 114.931219 1  ErrorFrame
 114.931234 1  ErrorFrame
 114.931241 1  ErrorFrame
 114.931345 1  ErrorFrame
 114.931569 1  ErrorFrame
 114.931580 1  ErrorFrame
 114.931587 1  ErrorFrame
 114.931717 1  ErrorFrame
 114.931726 1  ErrorFrame
 114.932135 1  ErrorFrame
 114.932144 1  ErrorFrame
 114.932151 1  ErrorFrame
 114.932158 1  ErrorFrame
 114.932165 1  ErrorFrame
 114.932172 1  ErrorFrame
 114.932406 1  ErrorFrame
 114.932419 1  ErrorFrame
 114.932425 1  ErrorFrame
 114.932675 1  ErrorFrame
 114.932686 1  ErrorFrame
 114.932693 1  ErrorFrame
 114.932970 1  ErrorFrame
 114.932979 1  ErrorFrame
 114.932985 1  ErrorFrame
 114.933162 1  ErrorFrame
 114.933171 1  ErrorFrame
 114.933334 1  ErrorFrame
 114.933341 1  ErrorFrame
 114.933640 1  ErrorFrame
 114.933654 1  ErrorFrame
 115.941450 1  ErrorFrame
 117.039414 1  ErrorFrame
 117.039500 1  ErrorFrame
 117.039516 1  ErrorFrame
 117.039528 1  ErrorFrame
 117.039541 1  ErrorFrame
 117.039552 1  ErrorFrame
 117.039564 1  ErrorFrame
 117.039583 1  ErrorFrame
 117.039594 1  ErrorFrame
 117.039603 1  ErrorFrame
 117.039614 1  ErrorFrame
 117.039625 1  ErrorFrame
 117.039638 1  ErrorFrame
 118.053420 1  ErrorFrame
 119.130131 1  ErrorFrame
 119.130198 1  ErrorFrame
 119.132669 1  ErrorFrame
 119.132743 1  ErrorFrame
 119.132756 1  ErrorFrame
 119.132768 1  ErrorFrame
 119.132781 1  ErrorFrame
 119.132793 1  ErrorFrame
 119.132805 1  ErrorFrame
 119.132818 1  ErrorFrame
 119.132833 1  ErrorFrame
 119.132846 1  ErrorFrame
 119.132859 1  ErrorFrame
 119.132869 1  ErrorFrame
 119.132883 1  ErrorFrame
 119.132894 1  ErrorFrame
 119.132906 1  ErrorFrame
 119.132920 1  ErrorFrame
 119.132937 1  ErrorFrame
 119.132949 1  ErrorFrame
 119.132961 1  ErrorFrame
 120.133399 1  ErrorFrame
 121.269574 1  ErrorFrame
 121.269610 1  ErrorFrame
 121.269618 1  ErrorFrame
 121.269917 1  ErrorFrame
 121.269925 1  ErrorFrame
 121.269931 1  ErrorFrame
 121.269937 1  ErrorFrame
 121.270546 1  ErrorFrame
 121.270558 1  ErrorFrame
 121.270566 1  ErrorFrame
 121.270573 1  ErrorFrame
 121.270581 1  ErrorFrame
 121.270587 1  ErrorFrame
 121.270595 1  ErrorFrame
 121.270601 1  ErrorFrame
 121.270607 1  ErrorFrame
 121.270720 1  ErrorFrame
 121.270833 1  ErrorFrame
 121.271017 1  ErrorFrame
 121.271028 1  ErrorFrame
 121.271204 1  ErrorFrame
 121.271213 1  ErrorFrame
 121.271395 1  ErrorFrame
 121.271405 1  ErrorFrame
 121.271660 1  ErrorFrame
 121.271670 1  ErrorFrame
 121.271679 1  ErrorFrame
 121.271931 1  ErrorFrame
 121.271941 1  ErrorFrame
 122.277397 1  ErrorFrame
 125.328650 1  ErrorFrame
 125.328713 1  ErrorFrame
 125.328726 1  ErrorFrame
 125.328738 1  ErrorFrame
 125.328751 1  ErrorFrame
 125.330896 1  ErrorFrame
 125.330932 1  ErrorFrame
 125.330945 1  ErrorFrame
 125.330955 1  ErrorFrame
 125.330967 1  ErrorFrame
 125.330978 1  ErrorFrame
 125.330988 1  ErrorFrame
 125.331001 1  ErrorFrame
 125.331012 1  ErrorFrame
 125.331025 1  ErrorFrame
 125.331034 1  ErrorFrame
 125.331046 1  ErrorFrame
 125.331056 1  ErrorFrame
 125.331068 1  ErrorFrame
 125.331079 1  ErrorFrame
 125.331092 1  ErrorFrame
 125.331105 1  ErrorFrame
 126.341409 1  ErrorFrame
 127.426409 1  ErrorFrame
 127.426690 1  ErrorFrame
 127.426703 1  ErrorFrame
 127.426712 1  ErrorFrame
 127.427891 1  ErrorFrame
 127.427911 1  ErrorFrame
 127.427918 1  ErrorFrame
 127.427928 1  ErrorFrame
 127.427935 1  ErrorFrame
 127.427943 1  ErrorFrame
 127.427950 1  ErrorFrame
 127.427958 1  ErrorFrame
 127.427965 1  ErrorFrame
 127.427973 1  ErrorFrame
 127.427979 1  ErrorFrame
 127.427986 1  ErrorFrame
 127.427994 1  ErrorFrame
 127.428001 1  ErrorFrame
 127.428007 1  ErrorFrame
 127.428015 1  ErrorFrame
 127.428022 1  ErrorFrame
 127.428359 1  ErrorFrame
 127.428369 1  ErrorFrame
 127.428375 1  ErrorFrame
 127.428382 1  ErrorFrame
 127.428620 1  ErrorFrame
 127.428631 1  ErrorFrame
 127.428637 1  ErrorFrame
 127.428993 1  ErrorFrame
 127.429005 1  ErrorFrame
 127.429012 1  ErrorFrame
 128.453408 1  ErrorFrame
 129.520721 1  ErrorFrame
 129.520788 1  ErrorFrame
 129.520798 1  ErrorFrame
 129.520806 1  ErrorFrame
 129.520814 1  ErrorFrame
 129.520821 1  ErrorFrame
 129.520829 1  ErrorFrame
 129.520837 1  ErrorFrame
 129.520844 1  ErrorFrame
 129.520857 1  ErrorFrame
 129.520866 1  ErrorFrame
 129.520873 1  ErrorFrame
 129.520880 1  ErrorFrame
 129.521229 1  ErrorFrame
 129.521254 1  ErrorFrame
 129.521260 1  ErrorFrame
 129.521820 1  ErrorFrame
 129.521846 1  ErrorFrame
 129.521852 1  ErrorFrame
 129.521862 1  ErrorFrame
 129.521871 1  ErrorFrame
 129.522191 1  ErrorFrame
 129.522204 1  ErrorFrame
 129.522212 1  ErrorFrame
 129.522574 1  ErrorFrame
 129.522604 1  ErrorFrame
 130.533417 1  ErrorFrame
 131.612999 1  ErrorFrame
 131.613052 1  ErrorFrame
 131.613064 1  ErrorFrame
 131.614459 1  ErrorFrame
 131.614496 1  ErrorFrame
 131.614507 1  ErrorFrame
 131.614516 1  ErrorFrame
 131.614527 1  ErrorFrame
 131.614537 1  ErrorFrame
 131.614551 1  ErrorFrame
 131.614560 1  ErrorFrame
 131.614570 1  ErrorFrame
 131.614580 1  ErrorFrame
 131.614590 1  ErrorFrame
 131.614601 1  ErrorFrame
 131.615364 1  ErrorFrame
 131.615386 1  ErrorFrame
 131.615397 1  ErrorFrame
 131.615407 1  ErrorFrame
 131.615418 1  ErrorFrame
 132.645409 1  ErrorFrame
 133.689003 1  ErrorFrame
 133.689058 1  ErrorFrame
 133.689066 1  ErrorFrame
 133.689075 1  ErrorFrame
 133.689084 1  ErrorFrame
 133.689091 1  ErrorFrame
 133.689099 1  ErrorFrame
 133.689106 1  ErrorFrame
 133.689113 1  ErrorFrame
 133.689122 1  ErrorFrame
 133.689129 1  ErrorFrame
 133.689136 1  ErrorFrame
 133.689143 1  ErrorFrame
 133.689150 1  ErrorFrame
 133.689156 1  ErrorFrame
 133.689165 1  ErrorFrame
 133.689172 1  ErrorFrame
 133.689178 1  ErrorFrame
 133.689623 1  ErrorFrame
 133.689639 1  ErrorFrame
 133.689646 1  ErrorFrame
 133.689652 1  ErrorFrame
 133.690022 1  ErrorFrame
 133.690037 1  ErrorFrame
 134.693412 1  ErrorFrame
 135.779322 1  ErrorFrame
 135.779377 1  ErrorFrame
 135.780103 1  ErrorFrame
 135.780126 1  ErrorFrame
 135.780133 1  ErrorFrame
 135.780143 1  ErrorFrame
 135.780149 1  ErrorFrame
 135.780156 1  ErrorFrame
 135.780163 1  ErrorFrame
 135.780170 1  ErrorFrame
 135.780176 1  ErrorFrame
 135.781569 1  ErrorFrame
 135.781610 1  ErrorFrame
 135.781621 1  ErrorFrame
 135.781632 1  ErrorFrame
 135.781643 1  ErrorFrame
 135.781651 1  ErrorFrame
 135.781667 1  ErrorFrame
 135.781679 1  ErrorFrame
 135.781689 1  ErrorFrame
 135.781698 1  ErrorFrame
 135.781706 1  ErrorFrame
 135.781715 1  ErrorFrame
 135.781721 1  ErrorFrame
 135.781728 1  ErrorFrame
 135.782176 1  ErrorFrame
 135.782219 1  ErrorFrame
 136.805434 1  ErrorFrame
 137.855262 1  ErrorFrame
 137.855329 1  ErrorFrame
 137.856678 1  ErrorFrame
 137.856713 1  ErrorFrame
 137.856723 1  ErrorFrame
 137.856731 1  ErrorFrame
 137.856740 1  ErrorFrame
 137.856749 1  ErrorFrame
 137.856760 1  ErrorFrame
 137.856768 1  ErrorFrame
 137.856776 1  ErrorFrame
 137.856785 1  ErrorFrame
 137.856792 1  ErrorFrame
 137.856801 1  ErrorFrame
 137.856810 1  ErrorFrame
 137.856818 1  ErrorFrame
 137.857053 1  ErrorFrame
 137.857837 1  ErrorFrame
 137.857870 1  ErrorFrame
 137.857879 1  ErrorFrame
 137.857887 1  ErrorFrame
 137.857896 1  ErrorFrame
 138.885443 1  ErrorFrame
 139.962942 1  ErrorFrame
 139.963022 1  ErrorFrame
 139.963037 1  ErrorFrame
 139.963052 1  ErrorFrame
 139.963065 1  ErrorFrame
 139.963076 1  ErrorFrame
 139.963090 1  ErrorFrame
 139.963103 1  ErrorFrame
 139.963117 1  ErrorFrame
 139.963131 1  ErrorFrame
 139.963142 1  ErrorFrame
 139.963157 1  ErrorFrame
 139.963171 1  ErrorFrame
 139.963183 1  ErrorFrame
 139.963195 1  ErrorFrame
 139.963208 1  ErrorFrame
 139.963230 1  ErrorFrame
 139.963243 1  ErrorFrame
 139.963255 1  ErrorFrame
 139.963269 1  ErrorFrame
 139.963283 1  ErrorFrame
 139.963294 1  ErrorFrame
 139.963309 1  ErrorFrame
 140.965394 1  ErrorFrame
 142.040990 1  ErrorFrame
 142.041033 1  ErrorFrame
 142.041041 1  ErrorFrame
 142.041051 1  ErrorFrame
 142.041058 1  ErrorFrame
 142.041185 1  ErrorFrame
 142.041985 1  ErrorFrame
 142.042002 1  ErrorFrame
 142.042010 1  ErrorFrame
 142.042018 1  ErrorFrame
 142.042024 1  ErrorFrame
 142.042031 1  ErrorFrame
 142.042037 1  ErrorFrame
 142.042043 1  ErrorFrame
 142.042050 1  ErrorFrame
 142.042058 1  ErrorFrame
 142.042261 1  ErrorFrame
 142.042273 1  ErrorFrame
 142.042452 1  ErrorFrame
 142.042463 1  ErrorFrame
 142.042631 1  ErrorFrame
 142.042640 1  ErrorFrame
 142.042820 1  ErrorFrame
 142.042830 1  ErrorFrame
 142.043009 1  ErrorFrame
 142.043020 1  ErrorFrame
 142.043279 1  ErrorFrame
 142.043291 1  ErrorFrame
 143.045398 1  ErrorFrame
 144.120010 1  ErrorFrame
 144.120063 1  ErrorFrame
 144.120075 1  ErrorFrame
 144.120082 1  ErrorFrame
 144.120088 1  ErrorFrame
 144.120198 1  ErrorFrame
 144.120566 1  ErrorFrame
 144.120578 1  ErrorFrame
 144.120585 1  ErrorFrame
 144.120591 1  ErrorFrame
 144.120599 1  ErrorFrame
 144.120823 1  ErrorFrame
 144.120835 1  ErrorFrame
 144.120842 1  ErrorFrame
 144.121099 1  ErrorFrame
 144.121111 1  ErrorFrame
 144.121118 1  ErrorFrame
 144.121287 1  ErrorFrame
 144.121299 1  ErrorFrame
 144.121860 1  ErrorFrame
 144.121879 1  ErrorFrame
 144.121885 1  ErrorFrame
 144.121893 1  ErrorFrame
 144.121900 1  ErrorFrame
 144.122013 1  ErrorFrame
 144.122295 1  ErrorFrame
 144.122310 1  ErrorFrame
 145.125407 1  ErrorFrame
 146.215946 1  ErrorFrame
 146.216008 1  ErrorFrame
 146.216017 1  ErrorFrame
 146.216025 1  ErrorFrame
 146.216034 1  ErrorFrame
 146.216041 1  ErrorFrame
 146.216051 1  ErrorFrame
 146.216058 1  ErrorFrame
 146.216066 1  ErrorFrame
 146.216073 1  ErrorFrame
 146.216081 1  ErrorFrame
 146.216089 1  ErrorFrame
 146.216097 1  ErrorFrame
 146.216584 1  ErrorFrame
 146.216604 1  ErrorFrame
 146.216615 1  ErrorFrame
 146.216621 1  ErrorFrame
 146.216634 1  ErrorFrame
 146.216859 1  ErrorFrame
 146.216871 1  ErrorFrame
 146.217849 1  ErrorFrame
 146.217885 1  ErrorFrame
 146.217895 1  ErrorFrame
 146.217908 1  ErrorFrame
 146.217916 1  ErrorFrame
 146.217923 1  ErrorFrame
 147.237403 1  ErrorFrame
 148.302308 1  ErrorFrame
 148.302443 1  ErrorFrame
 148.302737 1  ErrorFrame
 148.302749 1  ErrorFrame
 148.302757 1  ErrorFrame
 148.302765 1  ErrorFrame
 148.302867 1  ErrorFrame
 148.303500 1  ErrorFrame
 148.303509 1  ErrorFrame
 148.303516 1  ErrorFrame
 148.303522 1  ErrorFrame
 148.303531 1  ErrorFrame
 148.303537 1  ErrorFrame
 148.303543 1  ErrorFrame
 148.303550 1  ErrorFrame
 148.303555 1  ErrorFrame
 148.303562 1  ErrorFrame
 148.303672 1  ErrorFrame
 148.303868 1  ErrorFrame
 148.303879 1  ErrorFrame
 148.304058 1  ErrorFrame
 148.304069 1  ErrorFrame
 148.304248 1  ErrorFrame
 148.304260 1  ErrorFrame
 148.304446 1  ErrorFrame
 148.304456 1  ErrorFrame
 148.304706 1  ErrorFrame
 148.304718 1  ErrorFrame
 148.304729 1  ErrorFrame
 148.305012 1  ErrorFrame
 148.305039 1  ErrorFrame
 149.317413 1  ErrorFrame
 150.384828 1  ErrorFrame
 150.384964 1  ErrorFrame
 150.385316 1  ErrorFrame
 150.385325 1  ErrorFrame
 150.385331 1  ErrorFrame
 150.385337 1  ErrorFrame
 150.385371 1  ErrorFrame
 150.386021 1  ErrorFrame
 150.386034 1  ErrorFrame
 150.386040 1  ErrorFrame
 150.386046 1  ErrorFrame
 150.386052 1  ErrorFrame
 150.386059 1  ErrorFrame
 150.386065 1  ErrorFrame
 150.386074 1  ErrorFrame
 150.386080 1  ErrorFrame
 150.386086 1  ErrorFrame
 150.386184 1  ErrorFrame
 150.386376 1  ErrorFrame
 150.386385 1  ErrorFrame
